"id","meta_chm_mean","meta_chm_median","meta_chm_n","n_tiles","chm_source","model_input_res_m","ortho_source","region_filter"
"NINFP2510189323",2.79733670793144,0.890405714511871,8853,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210106943",0.108564052976253,0.0105013223364949,53211,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210078138",0.0528974321587692,0.0101828090846539,103115,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510206670",0.012863379129695,0.0100456923246384,108853,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410149814",0.250915677323513,0.010196300689131,17044,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010027391",0.449238262464035,0.0103538436815143,10223,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410156028",0.675454431853023,0.0179626941680908,6241,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910023450",0.290568725146672,0.0228192564100027,4320,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810023252",1.77995095674567,0.823055803775787,94423,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310140581",0.470584431528193,0.159361988306046,5969,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910029308",0.029383865786517,0.0100713334977627,31193,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310132937",0.274175439541698,0.010861614253372,146512,10,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810034607",0.0100768654572113,0.0100351828150451,8538,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210111694",0.0335786559156079,0.0105164535343647,48599,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810036649",0.498562794759573,0.0589899681508541,10050,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210089628",0.142775474042144,0.0102552827447653,34958,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210106743",0.0523502928338427,0.0118708186782897,40406,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110020695",0.669321725386302,0.117926858365536,1536,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010025498",0.154347951773327,0.0101809902116656,431849,21,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410175315",0.115702657511514,0.0101550039835274,10354,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810038275",4.63569087454204,4.37071323394775,67388,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810036643",2.21202384973471,0.405495285987854,37481,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410157885",2.1156262075832,1.58963692188263,4787,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110019564",0.164158084889503,0.0104994447901845,88930,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210077960",0.139545178935841,0.0102906487882137,35081,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410152193",0.0122810829174458,0.0105024697259068,12715,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010033164",0.138191813155027,0.012511276639998,11005,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210106621",0.0110890138976965,0.0101226256228983,95448,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110030677",0.0101214013870727,0.0100571447983384,4164,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210086137",1.05752802977754,0.017302917316556,7179,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510214743",0.0437742444734536,0.0107413809746504,142618,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010024389",0.0121140489232082,0.0101152844727039,47611,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410157039",3.19333175195714,1.23952674865723,10411,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110023234",0.0224373820028694,0.0101663125678897,36964,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110051288",0.0549424620634523,0.0102042760699987,21853,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810016848",0.0529540942592653,0.011085644364357,19211,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410156485",0.0101018908080634,0.0100452713668346,8319,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010012655",0.0302332416673532,0.0101752756163478,20380,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910026974",0.155974194228655,0.0116041074506938,47486,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510205185",0.47849706371663,0.0339310504496098,77376,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510186934",0.0109983984419545,0.0101029388606548,170118,12,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010013712",3.1247079614289,3.07116186618805,4106,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210086272",0.052558302015912,0.0104067786596715,7434,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210102767",0.0100642202364893,0.0100582698360085,13824,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410173598",0.0112341722719992,0.0100989155471325,2742071,72,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310130272",0.0106244039633393,0.0101710353046656,138212,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310130192",0.0564971926442228,0.0104949469678104,30384,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310140969",0.298900380391728,0.0113324476405978,80620,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410174183",0.0592355601155596,0.0101851783692837,24960,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410157410",2.09672436160818,0.0532852467149496,5674,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510207401",0.389638626910193,0.0284769618883729,22688,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510202465",0.132767504541297,0.010711538605392,17458,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210083718",0.0705101247010292,0.010285384953022,31048,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510186921",0.0112759788204975,0.0100682293996215,174779,9,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010028635",0.14514799533523,0.0104318149387836,17198,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510203417",0.0335045513191618,0.0101061910390854,20661,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010026116",0.187114165709818,0.0123850787058473,43650,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210103846",0.608883439149456,0.0111768934875727,1911,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810034771",0.0101027507924392,0.0100997406989336,79,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410174380",0.0100382680077166,0.0100351078435779,27060,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810016074",0.232197349303638,0.010709130205214,52208,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110021610",0.44811412717829,0.0113256517797709,42045,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110043467",0.325995900175282,0.011758329346776,4185,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810034959",0.122910140999972,0.0103932917118073,58317,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010022351",4.8828747853876,5.60205888748169,5901,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310133164",0.0406283246314852,0.010236048605293,66910,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110034556",0.0265190928067865,0.0101136071607471,470116,18,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410167994",0.174372550931925,0.0135438283905387,13471,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110022033",0.128216385496846,0.0103504220023751,40897,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810029086",0.301805038786499,0.0108522353693843,48151,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410174784",0.150521758401505,0.0108260149136186,4831,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910029305",0.0717619683072236,0.0101139675825834,14318,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810022679",1.77112197981171,0.586492657661438,19419,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310138354",2.82703328460916,1.92478406429291,19558,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310134763",0.0261978695368702,0.0105648534372449,6336,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510215311",0.64675953648322,0.0422839298844337,10797,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310124488",0.216333509434648,0.0128528173081577,4022,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810034958",0.16539130246486,0.020808232948184,33844,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110026477",0.492681281515291,0.0110237491317093,89110,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110025348",1.13258902670084,0.0104399509727955,4157,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210106156",0.0149007733141446,0.0101751573383808,54123,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210087999",0.0657887093938444,0.0114691443741322,4993,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210098047",6.06190399208156,6.6830849647522,8315,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010012665",0.0237450135694829,0.0102697452530265,9348,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810039966",3.74131914832812,2.98682236671448,9328,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410157025",0.046024615770935,0.0105664427392185,17886,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810027261",0.0134032180642405,0.0100648086518049,26786,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510194361",0.0209019173259444,0.0101799876429141,21410,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110043539",0.532127066826691,0.0223316345363855,45617,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010024626",0.123043662018842,0.0101061877794564,4376,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410173504",0.117629062187196,0.0104917888529599,35846,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010039016",0.54330254051304,0.0144069637171924,11998,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810022340",0.232387628415684,0.0211846735328436,10307,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510205743",1.10269957445214,0.115251824259758,8363,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010027591",0.292049606223423,0.010677176527679,22339,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810037608",0.224319646165188,0.0109007456339896,62138,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510190221",0.0980110837511693,0.0102242035791278,110365,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110022676",0.0121008547181332,0.0104451263323426,7973,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010027184",0.0232602068577887,0.0101848561316729,293341,14,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110036322",0.0100237456054152,0.0100196832790971,26158,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210107960",6.04526296490104,6.41730690002441,7395,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410177505",0.0839133582252656,0.0111224204301834,7755,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010058587",0.119578976571149,0.0103102149441838,29707,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010026757",1.55658426657936,0.362374752759933,18283,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410174541",0.296019614617862,0.0108867660164833,10771,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410150889",0.427596008097433,0.0103414254263043,209258,18,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510185406",0.010151512759865,0.010101305320859,61835,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510202493",4.08954946939638,4.57753300666809,5014,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010033363",0.0103925165389815,0.0102207250893116,5115,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510202771",0.216574642011128,0.0105929085984826,44911,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210092164",0.017806285597827,0.0101047633215785,61732,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810042376",0.0591176423378391,0.0107291908934712,7071,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210095973",0.0943736460231896,0.0104046370834112,59329,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410155825",0.0660947510074456,0.0104227885603905,3932,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810031184",0.0439626721101027,0.0102438945323229,42539,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110023941",0.0113287582375697,0.0101736476644874,4649,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410151301",2.09306452884451,1.53705531358719,9510,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310137382",0.0631617295998324,0.010336700361222,35064,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810018802",0.148006397612341,0.010473997797817,41370,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910033629",0.0350342718557806,0.01030792016536,25526,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010021716",0.0351205391765174,0.0105553548783064,17627,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310126224",0.0453804842328857,0.0103828506544232,12101,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010017116",0.636075595201483,0.0132767963223159,35496,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910025975",0.191482181905733,0.0102634741924703,26232,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010039351",0.073816880030448,0.0122231291607022,2380,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010025350",0.013208619662457,0.0100958924740553,4275,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210089606",0.300604312463566,0.0108959171921015,20553,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010008964",0.121986677015067,0.0101254982873797,37089,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010023039",0.0636253269655032,0.0116441398859024,16050,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010016199",0.0409555044836906,0.0100779295898974,145586,10,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410177502",5.11084053130389,5.02278804779053,5823,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210077765",0.0100668102034887,0.0100515447556973,117311,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010040891",0.0238720610115457,0.0103001771494746,6369,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110032201",0.0100493061674934,0.0100337518379092,7905,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010014012",0.195206812461531,0.0109912250190973,14471,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310136741",0.197342193367241,0.0105433072894812,56187,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410157757",5.16530533011171,5.59270286560059,4691,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210087646",0.0206568848480547,0.0102487513795495,19506,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810018587",0.80946727736408,0.197626069188118,3183,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410165219",0.0114007955957705,0.010204971767962,7183,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410165493",0.894659857188036,0.0103221964091063,15587,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110021970",0.0211479914364971,0.0106164156459272,5196,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310132638",0.0139148226844444,0.01086559984833,14516,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210083458",0.0241781989902946,0.0101458579301834,71664,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810026895",0.716577895645558,0.0318229366093874,12290,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210077988",0.0349438969888435,0.0100744129158556,52712,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210076364",0.010225407748756,0.0100932195782661,45984,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310123582",0.0867301302608493,0.0109058450907469,4339,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110031474",0.0610329655934179,0.0102310180664062,12816,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310146472",3.81592964648997,2.99843287467957,7325,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410154689",1.41359530257129,0.35063561797142,6113,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310134116",0.0346561705256639,0.0103448354639113,14766,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110019081",1.93003864997054,0.167171582579613,21844,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110023233",0.0237419445626462,0.0101275169290602,75780,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110018563",0.0212222073322636,0.010127785615623,3746,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410149812",0.0474551600655557,0.010179465636611,46086,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110021954",0.0153081509468382,0.0102169429883361,12233,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810031171",0.0229039390004326,0.0103074684739113,41044,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810018108",0.258186183026763,0.0155927948653698,72746,11,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210089513",0.0738113492182483,0.0134948035702109,4325,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410172844",0.0649110705624673,0.0100794322788715,172523,8,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910017698",1.45460563702172,0.232942491769791,7769,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210111695",0.0483332671840999,0.010195723734796,42743,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210078344",0.0194264310716897,0.010049439035356,74252,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110022133",0.0944044036396122,0.0109428488649428,7340,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010024770",0.0280478125349753,0.0106729152612388,10458,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2310143338",0.264182205597539,0.0183063121512532,154482,7,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2010021714",0.603319419460914,0.0258872807025909,6091,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410156082",2.60023290797087,2.3777756690979,9761,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510211695",0.549302874462016,0.040093407034874,7634,2,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410175224",0.064775162241878,0.0102631603367627,4408,1,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210077483",0.0134332178889717,0.0100536216050386,92140,6,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2510204749",0.0167990104551414,0.0100834779441357,32918,3,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2210076452",0.0259837404836998,0.0103176673874259,51049,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2410156395",0.121027354522512,0.0102218938991427,44410,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP2110036266",0.0120690154463099,0.0102962255477905,40831,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1910026832",0.204585293721981,0.0101108346134424,79635,4,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
"NINFP1810034974",0.107909200726901,0.0103647764772177,40176,5,"meta_highrescanopyheight_orthophoto",0.5,"orthophoto_50cm_2025","Nord-Norge"
